event_name,tweet_id,image_id,tweet_text,image,label,label_text,label_image,label_text_image,preprocessed_text,int_label,onehot_label,padded_sequence,multimodal_prediction
hurricane_irma,910176712142368768,910176712142368768_0,"Irma stats: 1,043 homes damaged, 56 sinkholes and more https://t.co/biRl4OsDhq https://t.co/PDU1FKjKu9",data_image/hurricane_irma/19_9_2017/910176712142368768_0.jpg,informative,informative,informative,Positive,irma stats homes damaged sinkholes,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3459, 136, 158, 11117]",not_informative
hurricane_harvey,901792187343622145,901792187343622145_0,"RT @28storms: Simply incredible rainfall amounts! Radar estimated - magenta is 18 inches, white 25 inches #Harvey https://t.co/oDuoS9xnPv",data_image/hurricane_harvey/27_8_2017/901792187343622145_0.jpg,informative,informative,informative,Positive,rt storms simply incredible rainfall amounts radar estimated - magenta inches white inches harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 361, 6632, 1106, 1157, 8215, 2585, 1630, 1, 2269, 487, 2269, 4]",informative
hurricane_maria,911763177930665985,911763177930665985_0,Slight west shift in forecast track could increase chances of tropical storm force winds along East coast. #Maria https://t.co/UCJpiDrAgk,data_image/hurricane_maria/24_9_2017/911763177930665985_0.jpg,informative,informative,informative,Positive,slight west shift forecast track could increase chances tropical storm force winds along east coast maria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 5989, 322, 1728, 297, 153, 49, 1288, 3880, 73, 22, 293, 104, 532, 344, 99, 9]",informative
hurricane_irma,910154398931841026,910154398931841026_0,.@SophiaWSB talks with DeKalb County about damage assessment efforts from Tropical Storm Irma. @wsbtv https://t.co/pWqHSY0VSa,data_image/hurricane_irma/19_9_2017/910154398931841026_0.jpg,informative,informative,informative,Positive,sophiawsb talks dekalb county damage assessment efforts tropical storm irma wsbtv,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11250, 916, 11249, 145, 28, 1250, 59, 73, 22, 2, 4384]",informative
hurricane_irma,909380712876396544,909380712876396544_0,RT @POWER953: Ladies and Gentlemen...introducing Irma's little sister Tropical Storm Maria. https://t.co/5giTs9RExu,data_image/hurricane_irma/17_9_2017/909380712876396544_0.jpg,informative,informative,informative,Positive,rt power ladies gentlemen introducing irma's little sister tropical storm maria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 52, 4010, 7155, 13321, 189, 214, 1076, 73, 22, 9]",informative
hurricane_irma,909831928618061826,909831928618061826_0,Irma death toll in Florida at 34 -- and rising https://t.co/CWEfL4tgI3 https://t.co/OJUPFqKnA4,data_image/hurricane_irma/18_9_2017/909831928618061826_0.jpg,informative,informative,informative,Positive,irma death toll florida - - rising,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 115, 97, 27, 1481]",informative
hurricane_harvey,909972333711974400,909972333711974400_0,CHAMBER of CHILLS comics #21 pre-code horror HARVEY skeleton cover tomb terror https://t.co/E80WRk7uRg #comics https://t.co/48KaQEKrj8,data_image/hurricane_harvey/19_9_2017/909972333711974400_0.jpg,not_informative,not_informative,not_informative,Positive,chamber chills comics pre-code horror harvey skeleton cover tomb terror comics,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10322, 3546, 3387, 1339, 4132, 1608, 4, 1, 647, 6646, 1808, 3387]",informative
hurricane_maria,923271696978796546,923271696978796546_0,DAC: JJ Barea on Relief for Puerto Rico.. Hear the discussion from yesterday's show here: https://t.co/GTae1r7dpr https://t.co/g0UpaOgUL4,data_image/hurricane_maria/25_10_2017/923271696978796546_0.jpg,not_informative,not_informative,not_informative,Positive,dac jj barea relief puerto rico hear discussion yesterday's show,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2776, 6474, 17, 6, 7, 977, 9031, 1926, 74]",informative
hurricane_harvey,906107025876287488,906107025876287488_0,Hard times can bring people together. I stand with the affected Harvey victims of Texas https://t.co/Ocbfzt7Tzq,data_image/hurricane_harvey/8_9_2017/906107025876287488_0.jpg,informative,informative,informative,Positive,hard times bring people together stand affected harvey victims texas,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 200, 564, 416, 32, 430, 633, 55, 4, 19, 30]",informative
hurricane_maria,912342960682831872,912342960682831872_0,Hurricane Maria In Alexandria: Updated Likelihood Of Impact https://t.co/dfZFM4ZOJn https://t.co/XKJkwnYokk,data_image/hurricane_maria/25_9_2017/912342960682831872_0.jpg,informative,informative,informative,Positive,hurricane maria alexandria updated likelihood impact,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 1, 881, 1, 168]",informative
hurricane_irma,910218504380538881,910218504380538881_0,Hurricane Irma Eyewall video from St. Maarten (220 mph gusts):https://t.co/kXXHkMRbJR https://t.co/O7OTgVWJUj,data_image/hurricane_irma/19_9_2017/910218504380538881_0.jpg,informative,informative,informative,Positive,hurricane irma eyewall video st maarten ( mph gusts ),0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1986, 76, 60, 1768, 198, 1733]",informative
iraq_iran_earthquake,931630430041681920,931630430041681920_0,"After the earthquake. 1972, Qir and Karzin County, #Fars province, Iran By Kamran Adl https://t.co/f3NFIrtNyJ",data_image/iraq_iran_earthquake/17_11_2017/931630430041681920_0.jpg,informative,informative,informative,Positive,earthquake qir karzin county fars province iran kamran adl,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 1, 1, 145, 1, 1902, 20, 1, 12212]",informative
hurricane_irma,905744911907074048,905744911907074048_0,The tiny islands ravaged by Hurricane Irma are in trouble — and begging for help https://t.co/Jl3thoZAYh https://t.co/VvCufMSjLH,data_image/hurricane_irma/7_9_2017/905744911907074048_0.jpg,informative,informative,informative,Positive,tiny islands ravaged hurricane irma trouble begging help,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1290, 125, 381, 3, 2, 1749, 3999, 12]",informative
hurricane_irma,910192744836059136,910192744836059136_0,“In the eye of a hurricane...” My girl. On a pizza float. In our flooded street. During the eye of Irma.… https://t.co/XUcKkKLhk4,data_image/hurricane_irma/19_9_2017/910192744836059136_0.jpg,informative,informative,informative,Positive,eye hurricane girl pizza float flooded street eye irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 446, 3, 535, 2546, 6186, 412, 788, 446, 2]",informative
hurricane_irma,909986190086025216,909986190086025216_0,"RT @LiveScience: Dolphins Evacuated by Helicopter in Cuba, Ahead of Hurricane Irma https://t.co/iarpL7Nagu https://t.co/TofsVvchYY",data_image/hurricane_irma/19_9_2017/909986190086025216_0.jpg,informative,informative,informative,Positive,rt livescience dolphins evacuated helicopter cuba ahead hurricane irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 4145, 3166, 1014, 1013, 420, 419, 3, 2]",informative
hurricane_irma,905733850923458560,905733850923458560_0,"RT @orlandosentinel: Hurricane Irma could blow out Majesty Building, like all high-rises https://t.co/YStS2gBksJ https://t.co/Tfh5Sk6QRs",data_image/hurricane_irma/7_9_2017/905733850923458560_0.jpg,not_informative,not_informative,not_informative,Positive,rt orlandosentinel hurricane irma could blow majesty building like high-rises,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6057, 3, 2, 49, 1051, 5943, 525, 45, 215, 464]",informative
hurricane_harvey,905491728345554945,905491728345554945_0,Texas health officials monitoring mosquitoes after Harvey #Healthcare https://t.co/k9ZrjYucM9 https://t.co/kf5XkID8nu,data_image/hurricane_harvey/6_9_2017/905491728345554945_0.jpg,informative,informative,informative,Positive,texas health officials monitoring mosquitoes harvey healthcare,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 279, 350, 6475, 1, 4, 3205]",informative
hurricane_maria,913450363105275904,913450363105275904_0,"Hurricane Maria out, Julius in ὄDἿC❤️ἴAὠAἷB☀️ #outerbanks #corolla @TreeHouseBrewCo https://t.co/mqLGcSODKL",data_image/hurricane_maria/28_9_2017/913450363105275904_0.jpg,not_informative,not_informative,not_informative,Positive,hurricane maria julius dcaab outerbanks corolla treehousebrewco,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 1, 1, 6770, 1, 1]",not_informative
hurricane_irma,910095525143302144,910095525143302144_0,Melbourne Beach it's been real! Now off to Fort Myers to keep the #Irma restoration going https://t.co/VMOqkFT3z4,data_image/hurricane_irma/19_9_2017/910095525143302144_0.jpg,not_informative,not_informative,not_informative,Positive,melbourne beach real fort myers keep irma restoration going,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5294, 165, 275, 849, 4282, 245, 2, 978, 234]",informative
iraq_iran_earthquake,930934280326385664,930934280326385664_0,#Algeria US sanctions snag donations to Iran earthquake victims https://t.co/tZndouib8A #الجزائر https://t.co/AfWeDV1O8P,data_image/iraq_iran_earthquake/15_11_2017/930934280326385664_0.jpg,informative,informative,informative,Positive,algeria us sanctions snag donations iran earthquake victims,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1814, 29, 10938, 1, 92, 20, 8, 19]",informative
hurricane_maria,921396268169138176,921396268169138176_0,Will Elon Musk rescue Puerto Rico and make it a global showcase for solar microgrids? https://t.co/1TwrJPKAmR https://t.co/niMVimF5Ax,data_image/hurricane_maria/20_10_2017/921396268169138176_0.jpg,not_informative,not_informative,not_informative,Positive,elon musk rescue puerto rico make global showcase solar microgrids,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1307, 1202, 67, 6, 7, 176, 1345, 1, 452, 4363]",not_informative
hurricane_maria,913474359813181440,913474359813181440_0,Vieques: Hurricane Maria-ravaged island remains isolated https://t.co/H3MQB99YL7 https://t.co/1OFl0mAyBV,data_image/hurricane_maria/28_9_2017/913474359813181440_0.jpg,informative,informative,informative,Positive,vieques hurricane maria-ravaged island remains isolated,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4106, 3, 9, 381, 116, 623, 9400]",informative
hurricane_maria,923708254168813570,923708254168813570_0,I can't believe it's been 6 months since Puerto Rico. Time flys. https://t.co/1IQ25pwk0U,data_image/hurricane_maria/27_10_2017/923708254168813570_0.jpg,not_informative,not_informative,not_informative,Positive,can't believe months since puerto rico time flys,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 299, 1112, 971, 221, 6, 7, 119, 1]",not_informative
hurricane_maria,910694304712097798,910694304712097798_0,#ClimateCrisis Three Category 4 Hurricanes Have Made a U.S. Landfall in 2017 https://t.co/i3t4rZRYkw https://t.co/JDWlbUGnWs,data_image/hurricane_maria/21_9_2017/910694304712097798_0.jpg,informative,informative,informative,Positive,climatecrisis three category hurricanes made u landfall,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9955, 613, 188, 154, 270, 89, 360]",informative
hurricane_irma,909396357718343680,909396357718343680_0,Hurricane Irma: How Jacksonville-area hospitals responded to latest weather crisis https://t.co/G1B6o4uWKj https://t.co/VLOydrMVpI,data_image/hurricane_irma/17_9_2017/909396357718343680_0.jpg,informative,informative,informative,Positive,hurricane irma jacksonville-area hospitals responded latest weather crisis,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 1435, 161, 681, 2841, 103, 106, 337]",informative
hurricane_maria,913901444662808576,913901444662808576_0,"#GlobalBeat | A week after Hurricane Maria, the situation in #PuertoRico is ""life or death"": https://t.co/iiC9jQ4E3p https://t.co/RCaf5WvUsN",data_image/hurricane_maria/29_9_2017/913901444662808576_0.jpg,informative,informative,informative,Positive,"globalbeat | week hurricane maria situation puertorico "" life death """,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93, 3, 9, 520, 46, 303, 115]",informative
hurricane_harvey,904914304473980928,904914304473980928_0,Sumter company plans to help Harvey victims with truckload of needed supplies https://t.co/tJ4gJHSZdK https://t.co/LCDZcbAF0l,data_image/hurricane_harvey/5_9_2017/904914304473980928_0.jpg,informative,informative,informative,Positive,sumter company plans help harvey victims truckload needed supplies,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13176, 668, 1084, 12, 4, 19, 8886, 391, 75]",informative
hurricane_maria,923736657051947009,923736657051947009_0,But yet the natural devastation that happened to Puerto Rico â€œthrew the budget out of whackâ€ ???? https://t.co/sgZCDSbLql,data_image/hurricane_maria/27_10_2017/923736657051947009_0.jpg,not_informative,not_informative,not_informative,Positive,yet natural devastation happened puerto rico threw budget whack,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 644, 731, 95, 744, 6, 7, 1, 2086, 7382]",informative
california_wildfires,922970615123869697,922970615123869697_0,"@KEYTNC3 FOSCHECK... Air support fighting the fire Vista Fire, Ventura, California. https://t.co/p2zA9DSK4K",data_image/california_wildfires/24_10_2017/922970615123869697_0.jpg,informative,informative,informative,Positive,keytnc foscheck air support fighting fire vista fire ventura california,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 319, 83, 1008, 23, 14025, 23, 13360, 10]",informative
hurricane_maria,915294577476689921,915294577476689921_0,How the local Hispanic community is helping Puerto Rico recover https://t.co/t71i8WXoGk https://t.co/9E3GjjFVap,data_image/hurricane_maria/3_10_2017/915294577476689921_0.jpg,informative,informative,informative,Positive,local hispanic community helping puerto ricorecover,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 220, 1, 111, 56, 6, 1]",informative
california_wildfires,920770106623496192,920770106623496192_0,Trump has No Immediate Plans to Visit California Wildfire Damage https://t.co/QyNVoQvPTr https://t.co/ZJHSKUuGRb,data_image/california_wildfires/18_10_2017/920770106623496192_0.jpg,informative,informative,informative,Positive,trump immediate plans visit california wildfire damage,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 1730, 1084, 252, 10, 47, 28]",informative
srilanka_floods,870869689445908480,870869689445908480_0,#MLB #BaseBall Melvin Mora Bobblehead Baltimore #Orioles SGA with Box https://t.co/mAhDoXXgC7 https://t.co/MUY31EUaQy,data_image/srilanka_floods/3_6_2017/870869689445908480_0.jpg,not_informative,not_informative,not_informative,Positive,mlb baseball melvin mora bobblehead baltimore orioles sga box,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2695, 2454, 7492, 14, 1, 1, 1, 1, 1978]",informative
california_wildfires,921871501154013184,921871501154013184_0,Iranian Man Arrested for Starting Devastating California Wildfires #integratedmarketingtoday https://t.co/gPNwLMHA0s https://t.co/Qj9mSdbsCi,data_image/california_wildfires/21_10_2017/921871501154013184_0.jpg,informative,informative,informative,Positive,iranian man arrested starting devastating california wildfires integratedmarketingtoday,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1252, 235, 1578, 601, 113, 10, 15, 1]",informative
hurricane_irma,905766357366710273,905766357366710273_0,"Breaking: After Hurricane Irma Escalates To Category 5, Disturbing New Detail Released https://t.co/EomMPt7jGu https://t.co/ssLUt9X65H",data_image/hurricane_irma/7_9_2017/905766357366710273_0.jpg,informative,informative,informative,Positive,breaking hurricane irma escalates category disturbing new detail released,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 185, 3, 2, 1, 188, 1, 21, 1, 2619]",informative
hurricane_harvey,909800608965824514,909800608965824514_0,RT @vergotaswey: @Kixify My Harvey bottoms I got on offer up https://t.co/7jDJTGhnPD,data_image/hurricane_harvey/18_9_2017/909800608965824514_0.jpg,not_informative,not_informative,not_informative,Positive,rt vergotaswey kixify harvey bottoms got offer,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 4, 1, 110, 800]",not_informative
hurricane_maria,927196162469302278,927196162469302278_0,I want Berverly Ramos to complete the NYC marathon for Puerto Rico. https://t.co/punVqaaQyS,data_image/hurricane_maria/5_11_2017/927196162469302278_0.jpg,not_informative,not_informative,not_informative,Positive,want berverly ramos complete nyc marathon puerto rico,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1, 1, 2287, 638, 10997, 6, 7]",not_informative
hurricane_harvey,907439973204467713,907439973204467713_0,Here's how to know if destruction caused by Hurricane Harvey or Irma will affect your taxes: https://t.co/iu75XJitW9 https://t.co/rJP6kJNCaa,data_image/hurricane_harvey/12_9_2017/907439973204467713_0.jpg,informative,informative,informative,Positive,here's know destruction caused hurricane harvey irma affect taxes,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 131, 109, 130, 308, 3, 4, 2, 1101, 6482]",informative
hurricane_harvey,907079009187581952,907079009187581952_0,"Irma poses US$1.45bn sales hit to US retailers, worse than Harvey https://t.co/IbmM7fnbdf https://t.co/229YMkcFtZ",data_image/hurricane_harvey/11_9_2017/907079009187581952_0.jpg,informative,informative,informative,Positive,irma poses us bn sales hit us retailers worse harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1729, 29, 914, 2083, 37, 29, 6237, 600, 4]",informative
hurricane_irma,909838007397740545,909838007397740545_0,UPDATE: Disaster #Unemployment Assistance now available in 11 more #FL counties + 3 coastal counties in #GA.… https://t.co/MudcEBCvLl,data_image/hurricane_irma/18_9_2017/909838007397740545_0.png,informative,informative,informative,Positive,update disaster unemployment assistance available fl counties + coastal counties ga,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 64, 3326, 424, 1454, 169, 1010, 1071, 1010, 4048]",informative
hurricane_harvey,904902978330558469,904902978330558469_0,"RT @Brenderff: hey morty, i turned myself into a tornado, morty IM TWISTER RICK https://t.co/4JiSVctzDo",data_image/hurricane_harvey/5_9_2017/904902978330558469_0.jpg,not_informative,not_informative,not_informative,Positive,rt brenderff hey morty turned tornado morty im twister rick,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 524, 1, 1534, 25, 1, 724, 1, 1502]",informative
california_wildfires,920354122058125312,920354122058125312_0,"As wildfires blazed on in Santa Rosa, #California, help was needed from all over. https://t.co/GVRvRcvo0r #Fire https://t.co/CloGnNZLje",data_image/california_wildfires/17_10_2017/920354122058125312_0.jpg,informative,informative,informative,Positive,wildfires blazed santa rosa california help needed fire,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 1, 605, 993, 10, 12, 391, 23]",informative
mexico_earthquake,911791300743180288,911791300743180288_0,More BIG Love from Canadian @ShawnMendes á¼ž8á¼ž6 https://t.co/utsWZPlXua â¤ @KatherineDines #MexicoEarthquake https://t.co/b9xoTViJJS,data_image/mexico_earthquake/24_9_2017/911791300743180288_0.jpg,not_informative,not_informative,not_informative,Positive,big love canadian shawnmendes katherinedines mexicoearthquake,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 128, 2571, 12007, 1, 63]",not_informative
hurricane_harvey,905009525463375874,905009525463375874_0,Denying Hurricane Harvey’s climate links only worsens future suffering | Dana Nuccitelli https://t.co/mP0sagQWXI https://t.co/O2XPbzxyi8,data_image/hurricane_harvey/5_9_2017/905009525463375874_0.jpg,informative,informative,informative,Positive,denying hurricane harveys climate links worsens future suffering | dana nuccitelli,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3670, 3, 435, 199, 4314, 1, 1140, 1203, 9989, 1]",informative
srilanka_floods,870552370744315905,870552370744315905_0,Bangladeshi island recovering from Cyclone Mora https://t.co/a3PN6LL3JR https://t.co/71pZrWl7lS,data_image/srilanka_floods/2_6_2017/870552370744315905_0.jpg,informative,informative,informative,Positive,bangladeshi island recovering cyclone mora,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 116, 1477, 207, 14]",informative
california_wildfires,921519090987966464,921519090987966464_0,"RT @MZHemingway: Photo of the Pier Fire in Tulare County, California. Taken by Bev Schlitz from her home. https://t.co/hbArfjDtsk",data_image/california_wildfires/20_10_2017/921519090987966464_0.jpg,informative,informative,informative,Positive,rt mzhemingway photo pier fire tulare county california taken bev schlitz home,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 98, 3954, 23, 1, 145, 10, 1265, 1, 1, 42]",informative
hurricane_harvey,907022898472386560,907022898472386560_0,Going back home after storm can be hard. Just a reminder from a tornado in Oklahoma back in 2013. https://t.co/IKGTF5Wyo6,data_image/hurricane_harvey/10_9_2017/907022898472386560_0.jpg,informative,informative,informative,Positive,going back home storm hard reminder tornado oklahoma back,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 39, 42, 22, 200, 1130, 25, 6306, 39]",informative
california_wildfires,917838403722534913,917838403722534913_0,"Churches shelter California fire victims, dozens of Mormons assist those who lost homes https://t.co/YzWSUY9xHw https://t.co/ODHYTRpTJL",data_image/california_wildfires/10_10_2017/917838403722534913_0.jpg,informative,informative,informative,Positive,churches shelter california fire victims dozens mormons assist lost homes,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2662, 390, 10, 23, 19, 610, 1, 707, 209, 136]",informative
hurricane_irma,910218229397602304,910218229397602304_0,Florida communities continue recovery processes after Irma devastation https://t.co/SbjdfP7aDV https://t.co/hWB6805xlj,data_image/hurricane_irma/19_9_2017/910218229397602304_0.jpg,informative,informative,informative,Positive,florida communities continue recovery processes irma devastation,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 398, 238, 61, 1, 2, 95]",informative
srilanka_floods,872175891929063426,872175891929063426_0,Delivering Aid to Flood-Ravaged Sri Lanka https://t.co/8cBx5nHw0L #Jewish #SanDiego https://t.co/OHwhMAoqbI,data_image/srilanka_floods/6_6_2017/872175891929063426_0.jpg,informative,informative,informative,Positive,delivering aid flood-ravaged sri lanka jewish sandiego,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1284, 48, 50, 381, 240, 269, 1472, 3337]",informative
hurricane_maria,927131866523676673,927131866523676673_0,Providing safe water in Puerto Rico following #HurricaneIrma https://t.co/lU0SuHcDQJ,data_image/hurricane_maria/5_11_2017/927131866523676673_0.jpg,informative,informative,informative,Positive,providing safe water puerto rico following hurricaneirma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 607, 206, 58, 6, 7, 117, 141]",informative
hurricane_maria,913392166533201920,913392166533201920_0,#inhabitat Hurricane Maria ravaged the only tropical rainforest in the United States https://t.co/3YQJ5fDlNS,data_image/hurricane_maria/28_9_2017/913392166533201920_0.jpg,informative,informative,informative,Positive,inhabitat hurricane maria ravaged tropical rainforest united states,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10594, 3, 9, 381, 73, 1, 266, 665]",informative
srilanka_floods,873103335842234369,873103335842234369_0,Condor survival craft &amp; Mora clipper knifeÂ comparison https://t.co/lpkqhIM9oy https://t.co/pLejTpzzNL,data_image/srilanka_floods/9_6_2017/873103335842234369_0.jpg,not_informative,not_informative,not_informative,Positive,condor survival craft amp mora clipper knife comparison,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 999, 1, 13, 14, 1, 1241, 942]",informative
hurricane_irma,909452163801219072,909452163801219072_0,"On The Record: Will Harvey, Irma impact climate change talk in Washington? https://t.co/TtIAyHu6oV https://t.co/GQLbswAgqY",data_image/hurricane_irma/17_9_2017/909452163801219072_0.jpg,informative,informative,informative,Positive,record harvey irma impact climate change talk washington,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 729, 4, 2, 168, 199, 256, 1316, 855]",informative
mexico_earthquake,911757231602925575,911757231602925575_0,Groves woman reconnects with brother after Mexico City's deadly earthquake https://t.co/7gBph9sjRO https://t.co/7kT16h6EBj,data_image/mexico_earthquake/24_9_2017/911757231602925575_0.jpg,not_informative,not_informative,not_informative,Positive,groves woman reconnects brother mexico city's deadly earthquake,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5782, 306, 1, 2526, 11, 3273, 94, 8]",informative
hurricane_maria,921772090176421888,921772090176421888_0,Throw back of Puerto Rico âœŒá¼¿Cprayers to that beautiful island &amp; beautiful people á½¤Fá¼¿Bá¼³8 https://t.co/CwFP3KUYQ5,data_image/hurricane_maria/21_10_2017/921772090176421888_0.jpg,not_informative,not_informative,not_informative,Positive,throw back puerto rico cprayers beautiful island amp beautiful people fb,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11127, 39, 6, 7, 1, 230, 116, 13, 230, 32, 1975]",not_informative
