event_name,tweet_id,image_id,tweet_text,image,label,label_text,label_image,label_text_image,preprocessed_text,int_label,onehot_label,padded_sequence,text_transformer_prep-changed_prediction
california_wildfires,921583344680185856,921583344680185856_0,"California cannabis growers are assessing the fire damages. After the shock, resignation. https://t.co/dyGTWxACAA https://t.co/4j2WBXs5BE",data_image/california_wildfires/21_10_2017/921583344680185856_0.jpg,informative,informative,informative,Positive,california cannabis growers assessing fire damages shock resignation,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1211, 4472, 2175, 22, 554, 2112, 1]",informative
hurricane_irma,909787731005526021,909787731005526021_0,.@UKDefenceIrma : 9.4 tonnes of tin on route to Anguilla to help after the destruction of #Irma https://t.co/xKnXiDt2Ev,data_image/hurricane_irma/18_9_2017/909787731005526021_0.jpg,informative,informative,informative,Positive,ukdefenceirma tonnes tin route anguilla help destruction irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3814, 1, 4936, 1559, 11, 129, 2]",informative
iraq_iran_earthquake,929989549895438336,929989549895438336_0,WSJ: Earthquake near Iran-Iraq border kills more than 200 https://t.co/l6rVg3feU4 https://t.co/ZZkY7wqYSf,data_image/iraq_iran_earthquake/13_11_2017/929989549895438336_0.jpg,informative,informative,informative,Positive,wsj earthquake near iran-iraq border kills,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1794, 7, 125, 19, 35, 212, 370]",informative
hurricane_harvey,901730024750858241,901730024750858241_0,Harvey claims second fatality as floodwaters rise https://t.co/ltiq0xXx6k #topNews https://t.co/PfyMal8dKn,data_image/hurricane_harvey/27_8_2017/901730024750858241_0.jpg,informative,informative,informative,Positive,harvey claims second fatality floodwaters rise topnews,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 489, 523, 2766, 797, 911, 1]",informative
hurricane_maria,915094814080798720,915094814080798720_0,"Hey friends! Iris Garcia​ needs our help! Hurricane Maria hit two weeks ago, but the… https://t.co/rCk1plSuJC https://t.co/VxWb0CJsnD",data_image/hurricane_maria/3_10_2017/915094814080798720_0.jpg,informative,informative,informative,Positive,hey friends iris garcia needs help hurricane maria hit two weeks ago,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 524, 270, 1, 5148, 322, 11, 3, 8, 36, 143, 215, 531]",informative
hurricane_harvey,905603182717489156,905603182717489156_0,RT @theprovince: Letters: Hard to know if Trump will learn anything from Hurricane Harvey https://t.co/coAaAUzezG https://t.co/257KQyXxS9,data_image/hurricane_harvey/7_9_2017/905603182717489156_0.jpg,informative,informative,informative,Positive,letters hard know trump learn anything hurricane harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1731, 200, 108, 37, 684, 815, 3, 4]",not_informative
mexico_earthquake,910733264754741254,910733264754741254_0,Mexico: AMDA Emergency Relief Bulletin #1: Earthquake in Central Mexico #humanitarian #newzealand #auckland https://t.co/zri8qI1A0i,data_image/mexico_earthquake/21_9_2017/910733264754741254_0.png,not_informative,not_informative,not_informative,Positive,mexico amda emergency relief bulletin earthquake central mexico humanitarian newzealand auckland,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, 232, 16, 8114, 7, 282, 10, 736, 13536, 1]",informative
hurricane_harvey,908740288314855426,908740288314855426_0,MusiCares Offers Aid To Musicians In Harvey’s Wake https://t.co/4HkWyJGJpl https://t.co/rsXbVY1CoL,data_image/hurricane_harvey/15_9_2017/908740288314855426_0.jpg,informative,informative,informative,Positive,musicares offers aid musicians harveys wake,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 899, 47, 7441, 434, 148]",informative
mexico_earthquake,910524067060609024,910524067060609024_0,RT @BBGVisualData: Hushed Crews Listen for Survivors After Mexico Earthquake Toll Tops 200 https://t.co/skY2sAZoMT https://t.co/wDwMrlVp7y,data_image/mexico_earthquake/20_9_2017/910524067060609024_0.jpg,informative,informative,informative,Positive,hushed crews listen survivors mexico earthquake toll tops,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 257, 1564, 132, 10, 7, 95, 6336]",informative
hurricane_maria,915972139273957376,915972139273957376_0,Municipals steady as market eyes Puerto Rico debt https://t.co/EnooGzcRqJ - @TheBondBuyer $$ https://t.co/nJrQSutqG0,data_image/hurricane_maria/5_10_2017/915972139273957376_0.jpg,not_informative,not_informative,not_informative,Positive,municipals steady market eyes puerto rico debt - thebondbuyer,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3778, 547, 942, 5, 6, 474, 1]",not_informative
iraq_iran_earthquake,930334010248593409,930334010248593409_0,Iran in Mourning After Earthquake that Killed 430 https://t.co/0zSZ87lmKR https://t.co/2SG4vfoXfP,data_image/iraq_iran_earthquake/14_11_2017/930334010248593409_0.jpg,informative,informative,informative,Positive,iran mourning earthquake killed,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 6032, 7, 156]",informative
hurricane_harvey,906023333044424708,906023333044424708_0,Tropical Storm Harvey Displaces Scores of LDS Families - Church News and Events https://t.co/vAxhbma4NP https://t.co/1GxBJVtXHV,data_image/hurricane_harvey/8_9_2017/906023333044424708_0.jpg,informative,informative,informative,Positive,tropical storm harvey displaces scores lds families - church news events,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 21, 4, 5743, 3414, 5756, 191, 364, 24, 4498]",informative
srilanka_floods,879685368748142592,879685368748142592_0,Don't think ah'll be cooking like this the mora https://t.co/lhZW5176Kg,data_image/srilanka_floods/27_6_2017/879685368748142592_0.jpg,not_informative,not_informative,not_informative,Positive,think ah'll cooking like mora,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 449, 1, 6496, 44, 13]",not_informative
hurricane_harvey,905679289026191360,905679289026191360_0,RT @KOCOdamonlane: Oklahoma: bad bad bad day coming. Rare HIGH RISK issued. Tornado outbreak coming https://t.co/CmpV5sRDsn,data_image/hurricane_harvey/7_9_2017/905679289026191360_0.jpg,informative,informative,informative,Positive,oklahoma bad bad bad day coming rare high risk issued tornado outbreak coming,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6078, 771, 771, 771, 50, 247, 4235, 214, 340, 709, 23, 5816, 247]",informative
california_wildfires,917863283419357185,917863283419357185_0,The Latest: California's senators call for hastened fire aid https://t.co/45zf0goIZG https://t.co/DJiaG0zeVe,data_image/california_wildfires/10_10_2017/917863283419357185_0.jpg,informative,informative,informative,Positive,latest california's senators call hastened fire aid,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 288, 8938, 325, 1, 22, 47]",informative
mexico_earthquake,911712563079065601,911712563079065601_0,Why the Mexico City Earthquake Shook Up Disaster Predictions https://t.co/eNnRiozKOU https://t.co/KcJQqn0Ze5,data_image/mexico_earthquake/23_9_2017/911712563079065601_0.jpg,informative,informative,informative,Positive,mexico city earthquake shook disaster predictions,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 33, 7, 6095, 63, 8015]",informative
california_wildfires,920084522317774849,920084522317774849_0,Watch this footage of a couple escaping the California Wildfires (Bottom of Page) https://t.co/u5jvPwb7O2 https://t.co/FmDUgaEfuu,data_image/california_wildfires/17_10_2017/920084522317774849_0.jpg,informative,informative,informative,Positive,watch footage couple escaping california wildfires ( bottom page ),0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 388, 413, 1318, 9, 14, 3639, 867]",informative
mexico_earthquake,910737899834003459,910737899834003459_0,Earthquake amplification a factor in Seattle and Mexico City https://t.co/w8BUQ38QK6 https://t.co/G9NekaFQJc,data_image/mexico_earthquake/21_9_2017/910737899834003459_0.jpg,not_informative,not_informative,not_informative,Positive,earthquake amplification factor seattle mexico city,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, 3554, 2412, 10, 33]",not_informative
hurricane_harvey,907307308211982336,907307308211982336_0,#hurricane #irma #storm aftermath. Brand new all metal light post snapped in half from #tornado https://t.co/Ewg9NMS7G6,data_image/hurricane_harvey/11_9_2017/907307308211982336_0.jpg,informative,informative,informative,Positive,hurricane irma storm aftermath brand new metal light post snapped half tornado,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 21, 79, 2591, 20, 1, 504, 40, 1, 1159, 23]",informative
hurricane_harvey,905363721744154625,905363721744154625_0,Local man's boat almost capsizes while helping Harvey victims https://t.co/MLrJxfy60l https://t.co/L2tCF31pVn,data_image/hurricane_harvey/6_9_2017/905363721744154625_0.jpg,informative,informative,informative,Positive,local man's boat almost capsizes helping harvey victims,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 219, 1, 1136, 401, 1, 55, 4, 18]",informative
srilanka_floods,877484057688461312,877484057688461312_0,Tumi Morake and Martin Bester join forces on Jacaranda FMâ€™s new breakfast show https://t.co/MzjkTxX7yJ https://t.co/qRd7N0ZRj8,data_image/srilanka_floods/21_6_2017/877484057688461312_0.jpg,not_informative,not_informative,not_informative,Positive,tumi morake martin bester join forces jacaranda fms new breakfast show,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 384, 1, 318, 1011, 1, 1, 20, 6231, 73]",not_informative
mexico_earthquake,910803599680327681,910803599680327681_0,Mexico Declares 3 Days Of Mourning.Check out the massive damage caused by earthquake here=&gt; https://t.co/JKzZ8QlLcR https://t.co/Cl4qjn5GEm,data_image/mexico_earthquake/21_9_2017/910803599680327681_0.jpg,informative,informative,informative,Positive,mexico declares days mourning check massive damage caused earthquake = gt,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4214, 83, 6032, 250, 502, 27, 307, 7, 53]",informative
california_wildfires,918272377976442880,918272377976442880_0,"RT TrevorHughes: #Calistoga, the lovely California hot springs resort town, has been evacuated over wildfire dangeâ€¦ https://t.co/IT9bRVXBm1",data_image/california_wildfires/12_10_2017/918272377976442880_0.jpg,informative,informative,informative,Positive,rt trevorhughes calistoga lovely california hot springs resort town evacuated wildfire dange,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 1, 3421, 3090, 9, 783, 2621, 2084, 332, 1003, 46, 1]",not_informative
hurricane_irma,909927518890639360,909927518890639360_0,caro when irma barely did any damage vs caro when maria formed https://t.co/363QrxEflY,data_image/hurricane_irma/18_9_2017/909927518890639360_0.jpg,not_informative,not_informative,not_informative,Positive,caro irma barely damage vs caro maria formed,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1395, 27, 756, 1, 8, 11360]",informative
hurricane_irma,909833119880028163,909833119880028163_0,RT @capmaisonhotel: We're sending our thoughts to those affected by #Harvey &amp; #Irma. https://t.co/xxr8tK9yiV https://t.co/h5m3N11mAz,data_image/hurricane_irma/18_9_2017/909833119880028163_0.jpg,informative,informative,informative,Positive,we're sending thoughts affected harvey amp irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 316, 372, 497, 54, 4, 12, 2]",informative
hurricane_irma,909900048074526720,909900048074526720_0,"Following Hurricane Irma, the Jaguars could have moved their game from Jacksonville as the city recovered. ... &gt; &lt;‚Ä¶ https://t.co/zUsrhy34ax",data_image/hurricane_irma/18_9_2017/909900048074526720_0.jpg,not_informative,not_informative,not_informative,Positive,following hurricane irma jaguars could moved game jacksonville city recovered gt lt,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 3, 2, 6054, 48, 1238, 714, 1427, 33, 6480, 53, 2017]",informative
hurricane_irma,905630791111237636,905630791111237636_0,RT @41actionnews: Hurricane Irma's first reported fatalities https://t.co/tKQcLNCEsA https://t.co/uQjrGeiZNA,data_image/hurricane_irma/7_9_2017/905630791111237636_0.jpg,informative,informative,informative,Positive,hurricane irma's first reported fatalities,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 189, 64, 979, 4125]",informative
hurricane_maria,922212174054948864,922212174054948864_0,@cryingfetish only 4 here are about my mutuals and 2 of them are aboot my bestfriend whos in puerto rico rn https://t.co/n8h5d4svoB,data_image/hurricane_maria/22_10_2017/922212174054948864_0.jpg,not_informative,not_informative,not_informative,Positive,cryingfetish mutuals aboot bestfriend whos puerto rico rn,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 9187, 5, 6, 5473]",not_informative
hurricane_harvey,905570858294329344,905570858294329344_0,Eagle Ford shale production slowly comes back online post-Harvey https://t.co/JTO647mjlX https://t.co/ZrgVzHmcLT,data_image/hurricane_harvey/6_9_2017/905570858294329344_0.jpg,not_informative,not_informative,not_informative,Positive,eagle ford shale production slowly comes back online post-harvey,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2168, 1, 9873, 1174, 1387, 868, 38, 893, 40, 4]",not_informative
srilanka_floods,879142017330282497,879142017330282497_0,"Severe Thunderstorm Warning continues for Mora NM, La Cueva NM, Lucero NM until 7:15 PM MDT https://t.co/HMsX7MpM81",data_image/srilanka_floods/26_6_2017/879142017330282497_0.jpg,informative,informative,informative,Positive,severe thunderstorm warning continues mora nm la cueva nm lucero nm pm mdt,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 603, 3583, 123, 170, 13, 11785, 468, 1, 11785, 1, 11785, 76, 1]",informative
hurricane_maria,928970207695077376,928970207695077376_0,Making Puerto Rico the New New Orleans – Steal the Schools and Give Them to Big Business to… https://t.co/W7m5gkM8US https://t.co/eMBvDaFUJs,data_image/hurricane_maria/10_11_2017/928970207695077376_0.jpg,not_informative,not_informative,not_informative,Positive,making puerto rico new new orleans steal schools give big business,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 485, 5, 6, 20, 20, 2598, 11312, 329, 375, 106, 100]",not_informative
hurricane_harvey,901663873580896256,901663873580896256_0,"RT @Wx_Geek: Tornado warning has been issued for Pasadena, Texas. #TXwx #Harvey https://t.co/cIukZ1SBJQ",data_image/hurricane_harvey/27_8_2017/901663873580896256_0.jpg,informative,informative,informative,Positive,tornado warning issued pasadena texas txwx harvey,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 123, 709, 3559, 29, 2611, 4]",informative
hurricane_maria,914977057859362816,914977057859362816_0,NASA satellite images show just how hard Hurricane Maria hit Puerto Rico https://t.co/mAM3RSYaP7 https://t.co/1sfeOTWepA,data_image/hurricane_maria/2_10_2017/914977057859362816_0.jpg,informative,informative,informative,Positive,nasa satellite images show hard hurricane maria hit puerto rico,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 528, 592, 155, 73, 200, 3, 8, 36, 5, 6]",informative
hurricane_maria,923254754888777733,923254754888777733_0,Wheel Wednesday all the way from Puerto Rico á¼Ÿ5á¼Ÿ7á½¤F #jeepwrangler #offroad #wheelwednesday https://t.co/CwWNZL1SPH https://t.co/dpynH1cZGE,data_image/hurricane_maria/25_10_2017/923254754888777733_0.jpg,not_informative,not_informative,not_informative,Positive,wheel wednesday way puerto rico f jeepwrangler offroad wheelwednesday,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 536, 136, 5, 6, 235, 1, 1, 1]",not_informative
hurricane_irma,909409113041362944,909409113041362944_0,Key deer surprises Martin County Rapid Response crews in Irma aftermath. https://t.co/RH9ohTt5BA https://t.co/N6CT4eT5Xb,data_image/hurricane_irma/17_9_2017/909409113041362944_0.jpg,informative,informative,informative,Positive,key deer surprises martin county rapid response crews irma aftermath,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 6397, 7513, 384, 144, 5967, 78, 257, 2, 79]",informative
hurricane_harvey,906622470144356353,906622470144356353_0,Tornado Warnings popping up in south Florida as #Irma nears: https://t.co/NugVzKbxvI https://t.co/T48pR1xOrI,data_image/hurricane_harvey/9_9_2017/906622470144356353_0.jpg,informative,informative,informative,Positive,tornado warnings popping south florida irma nears,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 562, 11055, 145, 26, 2, 1791]",informative
hurricane_maria,921958708871012353,921958708871012353_0,@realDonaldTrump Doctors at Centro Medico in Puerto Rico Performing Surgeries in the Dark using Cell Phones. ὢ0 https://t.co/TcDZ2lUE1n,data_image/hurricane_maria/22_10_2017/921958708871012353_0.jpg,informative,informative,informative,Positive,realdonaldtrump doctors centro medico puerto rico performing surgeries dark using cell phones,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 230, 5840, 1, 1, 5, 6, 1, 1, 775, 1133, 1200, 4238]",not_informative
hurricane_irma,909875460443561984,909875460443561984_0,Irma update: Free roof help available https://t.co/aPRDjvwzKI https://t.co/cvlPQuLOeh,data_image/hurricane_irma/18_9_2017/909875460443561984_0.jpg,informative,informative,informative,Positive,irma update free roof help available,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 52, 431, 945, 11, 1446]",informative
hurricane_harvey,906948664643420160,906948664643420160_0,Tornado signature right outside of polygon moving inland from the coast. #FLWX #hurricaneirma https://t.co/iBWFThZ53t,data_image/hurricane_harvey/10_9_2017/906948664643420160_0.jpg,informative,informative,informative,Positive,tornado signature right outside polygon moving inland coast flwx hurricaneirma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1, 160, 527, 1, 327, 2357, 97, 781, 140]",informative
hurricane_irma,905749808090054656,905749808090054656_0,"RT @ajc: Hurricane Irma barrels toward Florida, effects expected in Georgia next week https://t.co/372Zh86BtW https://t.co/jl40KfRkSN",data_image/hurricane_irma/7_9_2017/905749808090054656_0.jpg,informative,informative,informative,Positive,hurricane irma barrels toward florida effects expected georgia next week,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 4823, 568, 26, 1304, 347, 466, 146, 91]",informative
hurricane_maria,923520500059508736,923520500059508736_0,@AliCologne @realDonaldTrump @LouDobbs @FoxBusiness The history of Puerto Rico and thier leaders https://t.co/tWbql9GPHo,data_image/hurricane_maria/26_10_2017/923520500059508736_0.jpg,not_informative,not_informative,not_informative,Positive,alicologne realdonaldtrump loudobbs foxbusiness history puerto rico thier leaders,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 230, 1, 2040, 475, 5, 6, 1, 1413]",not_informative
hurricane_maria,912137873750556672,912137873750556672_0,SC hospitals to receive patients evacuated because of Hurricane Maria https://t.co/YCyzP2KOz5 https://t.co/6pN7kQvAg5,data_image/hurricane_maria/25_9_2017/912137873750556672_0.jpg,informative,informative,informative,Positive,sc hospitals receive patients evacuated hurricane maria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 951, 677, 1397, 1362, 1003, 3, 8]",informative
hurricane_irma,910073480158248960,910073480158248960_0,Nurses answer the call to help those impacted by #Irma. https://t.co/63T9IFCbi8 https://t.co/G5759Cfu7Q,data_image/hurricane_irma/19_9_2017/910073480158248960_0.jpg,informative,informative,informative,Positive,nurses answer call help impacted irma,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1594, 2383, 325, 11, 182, 2]",informative
hurricane_harvey,901726532569268224,901726532569268224_0,"RT vegasnewsnow ""Hurricane Harvey hits Texas hard https://t.co/9g3Q8OS4Pl #vegas https://t.co/7ptEGU7tGG""",data_image/hurricane_harvey/27_8_2017/901726532569268224_0.jpg,informative,informative,informative,Positive,"rt vegasnewsnow "" hurricane harvey hits texas hard vegas",0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 1, 3, 4, 121, 29, 200, 712]",informative
hurricane_irma,909694077968568320,909694077968568320_0,#HurricaneIrma info from #FEMA and the city of #Jacksonville for storm debris cleanup https://t.co/Y7f1C0YBig… https://t.co/jF56wslsRr,data_image/hurricane_irma/18_9_2017/909694077968568320_0.jpg,informative,informative,informative,Positive,hurricaneirma info fema city jacksonville storm debris cleanup,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 366, 175, 33, 1427, 21, 262, 256]",informative
hurricane_maria,927812629669625857,927812629669625857_0,AT&amp;T debuts 'Cell on Wings' drone in Puerto Rico https://t.co/INMlR7VvHj #uas#uav#drone#suas https://t.co/rfpAP0aTWb,data_image/hurricane_maria/7_11_2017/927812629669625857_0.png,not_informative,not_informative,not_informative,Positive,amp debuts ' cell wings ' drone puerto rico uasuavdronesuas,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11749, 15, 1200, 1, 15, 578, 5, 6, 1]",not_informative
hurricane_maria,910619788057100288,910619788057100288_0,This is the trail of destruction that’s been left by Hurricane Maria. https://t.co/QSqKiDHYuC https://t.co/wVM6JCQ2Wj,data_image/hurricane_maria/20_9_2017/910619788057100288_0.jpg,informative,informative,informative,Positive,trail destruction thats left hurricanemaria,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1342, 129, 2530, 71, 17]",informative
hurricane_irma,909430265453322241,909430265453322241_0,Dunedin To Begin Hurricane Irma Debris Collection https://t.co/39eV8QXjw7 https://t.co/RpT1quja0O,data_image/hurricane_irma/17_9_2017/909430265453322241_0.jpg,informative,informative,informative,Positive,dunedin begin hurricane irma debris collection,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 952, 3, 2, 262, 2586]",informative
hurricane_harvey,907551747836485633,907551747836485633_0,RT @RamblingRamnath: This Coastie kid is helping Harvey victims in the sweetest way possible https://t.co/ZHmtaU2M7f https://t.co/z51hXKRGVM,data_image/hurricane_harvey/12_9_2017/907551747836485633_0.jpg,informative,informative,informative,Positive,coastie kid helping harvey victims sweetest way possible,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 55, 4, 18, 1, 136, 445]",informative
hurricane_maria,916159521034301440,916159521034301440_0,So many people in Puerto Rico have lost everything. Entire towns and communities have lost everything. https://t.co/9dfP4HcDjq,data_image/hurricane_maria/6_10_2017/916159521034301440_0.jpg,informative,informative,informative,Positive,many people puerto rico lost everything entire towns communities lost everything,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 31, 5, 6, 209, 323, 675, 1038, 397, 209, 323]",informative
hurricane_harvey,905124137982582784,905124137982582784_0,"@DylansFreshTake Randy White, Harvey Martin, Bob Breunig, Ed Jones https://t.co/AisAnAvY6c",data_image/hurricane_harvey/5_9_2017/905124137982582784_0.jpg,not_informative,not_informative,not_informative,Positive,dylansfreshtake randy white harvey martin bob breunig ed jones,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 486, 4, 384, 6684, 1, 2453, 2460]",not_informative
hurricane_maria,921376310034944000,921376310034944000_0,Layout for Puerto Rico map: DONE. Need a legend and to fix some of the steamer/vapor colors. https://t.co/VsPix8JjYt,data_image/hurricane_maria/20_10_2017/921376310034944000_0.jpg,not_informative,not_informative,not_informative,Positive,layout puerto rico map done need legend fix steamer / vapor colors,1,"[0.0, 1.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 6, 383, 355, 65, 6374, 1609, 1, 3663, 12198]",not_informative
california_wildfires,920045440594268160,920045440594268160_0,"California wildfires blanket region in smoky pollutants, raising health risks https://t.co/V4KX0kF7y6 https://t.co/NM5hw5LpkX",data_image/california_wildfires/16_10_2017/920045440594268160_0.jpg,informative,informative,informative,Positive,california wildfires blanket region smoky pollutants raising health risks,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 5265, 612, 7642, 1, 1188, 290, 2036]",informative
hurricane_maria,923589859322707968,923589859322707968_0,RT @BuffaloScoop: Elementary schools and food pantry collaborate to help PuertoÂ Rico https://t.co/x6quuZJXRz https://t.co/KCSEbE464u,data_image/hurricane_maria/26_10_2017/923589859322707968_0.jpg,informative,informative,informative,Positive,elementary schools food pantry collaborate help puerto rico,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12083, 329, 117, 1, 1, 11, 5, 6]",informative
hurricane_maria,922004023439511552,922004023439511552_0,Trump Finally Tweeted About Puerto Rico But People Are Pissed About What He Said https://t.co/IptjcGAe5o https://t.co/RI6Fiz2meR,data_image/hurricane_maria/22_10_2017/922004023439511552_0.jpg,informative,informative,informative,Positive,trump finally tweeted puerto rico people pissed hesaid,0,"[1.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 303, 4275, 5, 6, 31, 11635, 1]",not_informative
